page_id,is_success,count,category_count,error_count,alert_count,contrast_count,error_alt_missing,error_alt_link_missing,error_alt_spacer_missing,error_label_missing,error_link_empty,error_aria_reference_broken,alert_alt_duplicate,alert_label_orphaned,alert_link_internal_broken,alert_link_suspicious,alert_link_redundant,alert_noscript,alert_tabindex,alert_text_small,alert_title_redundant,contrast_contrast,error_button_empty,error_link_skip_broken,alert_alt_suspicious,alert_heading_skipped,alert_link_pdf,alert_youtube_video,error_alt_input_missing,error_aria_menu_broken,alert_legend_missing,alert_event_handler,alert_alt_long,error_label_empty,alert_heading_possible,alert_link_excel,alert_alt_redundant,alert_table_layout,alert_h1_missing,alert_underline,error_label_multiple,error_heading_empty,alert_label_title,alert_audio_video,alert_select_missing_label,alert_html5_video_audio,alert_fieldset_missing,alert_heading_missing,alert_region_missing,error_th_empty,alert_image_title,alert_link_powerpoint,error_language_missing,alert_text_justified,alert_javascript_jumpmenu,alert_accesskey,alert_link_word,alert_list_possible,alert_flash,error_meta_refresh,alert_plugin,error_title_invalid,error_alt_map_missing,alert_link_document,error_alt_area_missing,alert_longdesc,alert_table_caption_possible,error_marquee,error_longdesc_invalid
8740_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
8746_home,True,176,22,55,119,2,8.0,10.0,,9.0,12.0,,,6.0,,,36.0,3.0,,15.0,11.0,2.0,4.0,,2.0,1.0,1.0,,,,1.0,31.0,1.0,11.0,,,,1.0,,,,1.0,,,2.0,,,,,,,,,8.0,,,,,,,,,,,,,,,
8749_home,True,132,20,34,96,2,2.0,4.0,,9.0,6.0,,,7.0,,,27.0,3.0,,15.0,9.0,2.0,4.0,,1.0,2.0,,,,,1.0,22.0,3.0,9.0,,,,1.0,,,,,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,
8751_home,True,309,18,187,42,80,156.0,7.0,1.0,19.0,3.0,1.0,1.0,,,3.0,7.0,1.0,11.0,,4.0,80.0,,,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,8.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
8754_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
8756_home,True,29,11,12,15,2,,,2.0,,,,1.0,2.0,,,3.0,3.0,,,,2.0,,,,1.0,,,,,2.0,,,9.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8757_home,True,18,9,9,9,0,1.0,,6.0,1.0,,,,,,,3.0,2.0,,,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
8758_home,True,40,10,7,33,0,2.0,,,3.0,1.0,,,,,,,,,,,,,,,,8.0,,,,,5.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,1.0,17.0,,,,,,,,,,,,,,,
8760_home,True,63,14,22,33,8,,8.0,,2.0,8.0,1.0,,,,4.0,10.0,2.0,,6.0,4.0,8.0,3.0,,,3.0,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
8764_home,True,8,4,0,8,0,,,,,,,,,,,2.0,3.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8767_home,True,15,7,0,14,1,,,,,,,,,,1.0,8.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8770_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
8771_home,True,30,12,12,16,2,,,2.0,,,,1.0,2.0,,,3.0,3.0,,,,2.0,,,,1.0,1.0,,,,2.0,,,9.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8772_home,True,15,6,4,8,3,,4.0,,,,,,,,,1.0,,,,,3.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,
8774_home,True,18,6,2,16,0,,2.0,,,,,,,,1.0,7.0,2.0,,,,,,,,2.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8775_home,True,127,15,16,106,5,1.0,,2.0,1.0,9.0,3.0,6.0,23.0,2.0,,13.0,3.0,15.0,1.0,42.0,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8779_home,True,9,4,0,3,6,,,,,,,,,,,1.0,1.0,,,,6.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8783_home,True,15,6,8,7,0,,,6.0,1.0,,,,,,,3.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
8784_home,True,3,2,1,2,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8786_home,True,35,9,3,32,0,1.0,2.0,,,,,,,,4.0,10.0,3.0,,,12.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8788_home,True,21,8,1,20,0,,,,,,,3.0,,,,3.0,,,,,,,,3.0,,3.0,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,1.0,,,,4.0,,,,,,,,,,,,
8789_home,True,24,10,11,13,0,5.0,,4.0,1.0,,,,,,,3.0,2.0,,,2.0,,,,,,,3.0,,,,,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
8790_home,True,38,13,14,15,9,,,,10.0,,,,,,4.0,3.0,2.0,,,1.0,9.0,3.0,1.0,,,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
8792_home,True,8,7,2,6,0,,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,1.0
8797_home,True,209,17,11,194,4,1.0,,2.0,1.0,4.0,3.0,1.0,50.0,1.0,1.0,4.0,2.0,15.0,7.0,109.0,4.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8798_home,True,12,5,0,11,1,,,,,,,,,,,8.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8799_home,True,16,8,9,7,0,1.0,,6.0,1.0,,,,,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
8800_home,True,38,12,10,11,17,,,2.0,2.0,4.0,1.0,,,,1.0,3.0,1.0,,1.0,1.0,17.0,,,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8801_home,True,97,7,1,86,10,,,,1.0,,,,,,,2.0,1.0,,16.0,66.0,10.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8802_home,True,4,3,1,3,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8809_home,True,13,6,6,7,0,,,4.0,1.0,,,,,,,3.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
8812_home,True,14,6,1,13,0,,1.0,,,,,,,,2.0,7.0,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8815_home,True,25,11,6,19,0,,,2.0,,3.0,1.0,1.0,,,2.0,8.0,1.0,,,,,,,,2.0,,1.0,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8816_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
8817_home,True,95,14,11,83,1,1.0,,2.0,1.0,4.0,3.0,4.0,20.0,1.0,,8.0,,11.0,1.0,37.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8818_home,True,117,16,11,102,4,1.0,,2.0,1.0,4.0,3.0,7.0,16.0,1.0,,28.0,2.0,11.0,1.0,33.0,4.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8819_home,True,15,8,7,8,0,1.0,,4.0,1.0,,,,,,,3.0,2.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
8821_home,True,104,15,14,87,3,1.0,,2.0,1.0,7.0,3.0,4.0,10.0,1.0,,7.0,3.0,15.0,1.0,42.0,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8822_home,True,77,11,11,64,2,,,,,,1.0,,,,,2.0,1.0,,,55.0,2.0,,1.0,1.0,1.0,,,,,,,3.0,9.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
8824_home,True,23,11,3,20,0,,,,2.0,,,,,,1.0,3.0,1.0,,1.0,1.0,,,,,,6.0,,,,1.0,4.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8827_home,True,10,10,3,6,1,,,,,1.0,,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,
8828_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
8832_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
8837_home,True,8,2,0,1,7,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
8839_home,True,38,11,10,20,8,2.0,4.0,,,1.0,,,,,1.0,,,,16.0,1.0,8.0,,,,,,,,,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
8840_home,True,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
8843_home,True,71,8,4,47,20,,,2.0,,,,12.0,,,,8.0,1.0,,,,20.0,2.0,,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8844_home,True,48,11,23,15,10,4.0,12.0,1.0,3.0,1.0,,,,,,,,,,4.0,10.0,,,,1.0,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
8845_home,True,34,12,8,23,3,,1.0,,2.0,3.0,,,1.0,,,12.0,4.0,,,,3.0,,1.0,,1.0,,,,,1.0,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8849_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
8850_home,True,8,4,1,7,0,1.0,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8851_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
8852_home,True,14,8,7,7,0,1.0,,4.0,1.0,,,,,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
8853_home,True,8,4,0,8,0,,,,,,,,,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8858_home,True,22,10,1,21,0,,1.0,,,,,1.0,,,5.0,5.0,3.0,,,2.0,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8860_home,True,104,15,11,92,1,1.0,,2.0,1.0,4.0,3.0,4.0,20.0,1.0,,8.0,3.0,11.0,1.0,43.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8862_home,True,38,6,13,25,0,12.0,1.0,,,,,,,,,12.0,2.0,,,,,,,,2.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8864_home,True,87,7,1,77,9,,,,1.0,,,,,,,1.0,1.0,,13.0,61.0,9.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8870_home,True,3,2,1,2,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8872_home,True,20,10,10,10,0,2.0,,6.0,1.0,,,,,,1.0,3.0,2.0,,,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
8879_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
8881_home,True,10,5,0,10,0,,,,,,,,,,1.0,4.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8884_home,True,16,5,2,2,12,,,,,1.0,,,,,,1.0,,,,,12.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8886_home,True,93,13,6,11,76,,1.0,,2.0,2.0,,,,,1.0,3.0,1.0,,,,76.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
8888_home,True,22,11,3,19,0,,,,2.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,7.0,,,,1.0,4.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8890_home,True,258,16,167,41,50,137.0,7.0,,19.0,3.0,1.0,,,,3.0,8.0,1.0,11.0,,3.0,50.0,,,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,8.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
8891_home,True,3,2,1,2,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8892_home,True,91,14,27,56,8,,14.0,,2.0,7.0,1.0,,,,10.0,24.0,2.0,,6.0,6.0,8.0,3.0,,,4.0,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
8896_home,True,18,6,1,8,9,,,,,,,,,,,,,,,1.0,9.0,,,,,5.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
8897_home,True,63,13,13,38,12,1.0,5.0,,1.0,4.0,1.0,,,,,29.0,,,1.0,,12.0,,,,2.0,4.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8898_home,True,3,2,1,2,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8899_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
8904_home,True,3,3,0,3,0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8907_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
8908_home,True,28,11,11,15,2,,,2.0,,,,1.0,2.0,,,3.0,3.0,,,,2.0,,,,1.0,,,,,2.0,,,8.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8910_home,True,118,10,23,74,21,,,,6.0,9.0,,,1.0,,,7.0,,4.0,,,21.0,,,,,,,,,,,,,,,62.0,,,,5.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
8911_home,True,5,4,1,4,0,,,1.0,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8912_home,True,72,8,4,47,21,,,2.0,,,,12.0,,,,8.0,1.0,,,,21.0,2.0,,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8914_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
8918_home,True,58,15,13,26,19,1.0,,,3.0,2.0,,,4.0,,,1.0,2.0,,3.0,,19.0,1.0,,,,12.0,,,,2.0,1.0,,,,,,,,,,5.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
8926_home,True,100,17,11,88,1,1.0,,2.0,1.0,4.0,3.0,3.0,20.0,1.0,,8.0,3.0,11.0,1.0,35.0,1.0,,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8931_home,True,186,11,37,137,12,13.0,17.0,,6.0,,,,,,,39.0,,,,84.0,12.0,,,,,,,,,,6.0,,,,,,3.0,,,,,,,,,,,1.0,,4.0,,1.0,,,,,,,,,,,,,,,,
8932_home,True,44,7,32,10,2,,,2.0,,30.0,,1.0,,,,3.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8934_home,True,98,12,6,34,58,,1.0,,2.0,3.0,,,,,13.0,8.0,1.0,,4.0,,58.0,,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,
8935_home,True,7,7,0,6,1,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8936_home,True,113,19,37,74,2,8.0,6.0,,9.0,7.0,,,8.0,,,16.0,3.0,,14.0,3.0,2.0,4.0,,3.0,2.0,,,,,1.0,19.0,,3.0,,,,1.0,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,
8939_home,True,5,3,1,4,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8941_home,True,22,5,10,1,11,3.0,6.0,,1.0,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
8942_home,True,23,12,1,21,1,,,,,,,,,1.0,1.0,9.0,1.0,,,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8947_home,True,53,7,41,10,2,,,2.0,,39.0,,1.0,,,,3.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8948_home,True,22,7,1,21,0,1.0,,,,,,6.0,,,6.0,4.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8949_home,True,176,16,11,161,4,1.0,,2.0,1.0,4.0,3.0,5.0,44.0,1.0,8.0,12.0,2.0,11.0,1.0,76.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8950_home,True,30,11,13,15,2,,,2.0,,,,1.0,2.0,,,3.0,3.0,,,,2.0,,,,1.0,,,,,2.0,,,10.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8951_home,True,22,4,0,12,10,,,,,,,,,,,4.0,,,,5.0,10.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8956_home,True,5,3,1,4,0,,,1.0,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8957_home,True,558,14,7,548,3,,3.0,1.0,1.0,1.0,,,,,,3.0,,,341.0,,3.0,,,,,171.0,,,,,16.0,,,,,1.0,14.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
8961_home,True,183,18,12,170,1,1.0,1.0,2.0,1.0,4.0,3.0,4.0,43.0,1.0,1.0,7.0,3.0,11.0,1.0,97.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8963_home,True,132,16,11,119,2,1.0,,2.0,1.0,4.0,3.0,3.0,30.0,1.0,,9.0,3.0,11.0,1.0,59.0,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8966_home,True,38,9,2,36,0,,,,1.0,,,,,,,11.0,1.0,,6.0,5.0,,1.0,,,5.0,,,,,,,7.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
8967_home,True,118,18,56,18,44,16.0,14.0,,17.0,2.0,1.0,,,,1.0,1.0,,,,,44.0,5.0,,,,2.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,3.0,,,,5.0,,1.0,2.0,1.0,,,,,,,,,,,,,,
8968_home,True,64,14,14,50,0,,,,5.0,2.0,,,,4.0,2.0,17.0,2.0,,2.0,,,3.0,2.0,12.0,5.0,3.0,,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8969_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
8971_home,True,42,8,1,39,2,,,,,,,,,,,13.0,1.0,,6.0,6.0,2.0,1.0,,,6.0,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8972_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
8977_home,True,261,20,146,47,68,114.0,6.0,1.0,19.0,5.0,1.0,1.0,,,3.0,7.0,1.0,11.0,,3.0,68.0,,,3.0,,1.0,,,,,1.0,2.0,,,,4.0,,,,,,,,8.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
8978_home,True,5,4,1,4,0,,,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8981_home,True,33,12,13,18,2,,,2.0,,,,1.0,2.0,1.0,,3.0,3.0,,,,2.0,,,,1.0,,,,,2.0,,,10.0,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8984_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
8985_home,True,4,4,2,1,1,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
8989_home,True,3,2,1,2,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8991_home,True,31,8,7,23,1,,3.0,3.0,,1.0,,,,,,3.0,1.0,,,18.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8996_home,True,8,4,1,7,0,,,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997_home,True,113,10,4,92,17,,1.0,,1.0,2.0,,,,2.0,,4.0,1.0,,13.0,71.0,17.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8999_home,True,32,11,15,15,2,,,2.0,,,,1.0,2.0,,,3.0,3.0,,,,2.0,,,,1.0,,,,,2.0,,,12.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9001_home,True,17,5,1,5,11,,1.0,,,,,,,,,3.0,,,,,11.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9002_home,True,50,13,29,21,0,6.0,3.0,,16.0,,,,2.0,,,4.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,7.0,,2.0,,,5.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
9003_home,True,233,17,18,214,1,1.0,7.0,2.0,1.0,4.0,3.0,8.0,30.0,1.0,,11.0,2.0,11.0,1.0,142.0,1.0,,,,1.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9006_home,True,31,12,13,15,3,1.0,5.0,,1.0,4.0,1.0,,,,,7.0,,,1.0,,3.0,,,,2.0,4.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9007_home,True,34,13,13,16,5,1.0,5.0,,1.0,4.0,1.0,,,,,7.0,,,1.0,,5.0,,,,2.0,4.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009_home,True,71,8,4,47,20,,,2.0,,,,12.0,,,,8.0,1.0,,,,20.0,2.0,,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9010_home,True,164,15,12,151,1,1.0,1.0,2.0,1.0,4.0,3.0,4.0,39.0,1.0,,7.0,3.0,11.0,1.0,85.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9011_home,True,17,5,0,17,0,,,,,,,1.0,,,6.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9012_home,True,20,9,11,9,0,1.0,,8.0,1.0,,,,,,,3.0,2.0,,,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
9014_home,True,76,13,15,17,44,5.0,1.0,,2.0,6.0,,,,,1.0,,4.0,,7.0,2.0,44.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
9015_home,True,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
